<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.08.07	07:42:00	1.81503	1.81537	1.81497	1.81536	20	0	41
2019.08.07	07:43:00	1.81536	1.81536	1.81526	1.81530	11	0	42
2019.08.07	07:44:00	1.81533	1.81577	1.81533	1.81577	14	0	40
2019.08.07	07:45:00	1.81577	1.81580	1.81550	1.81553	15	0	38
2019.08.07	07:46:00	1.81551	1.81552	1.81534	1.81552	17	0	45
2019.08.07	07:47:00	1.81552	1.81566	1.81536	1.81536	38	0	46
2019.08.07	07:48:00	1.81535	1.81546	1.81533	1.81541	23	0	45
2019.08.07	07:49:00	1.81542	1.81561	1.81535	1.81561	20	0	45
2019.08.07	07:50:00	1.81561	1.81586	1.81561	1.81579	21	0	45
2019.08.07	07:51:00	1.81576	1.81591	1.81572	1.81580	18	0	44
2019.08.07	07:52:00	1.81574	1.81595	1.81573	1.81593	9	0	43
2019.08.07	07:53:00	1.81593	1.81628	1.81593	1.81606	11	0	41
2019.08.07	07:54:00	1.81606	1.81606	1.81599	1.81600	10	0	46
2019.08.07	07:55:00	1.81595	1.81608	1.81595	1.81599	16	0	44
2019.08.07	07:56:00	1.81601	1.81628	1.81594	1.81622	33	0	44
2019.08.07	07:57:00	1.81621	1.81668	1.81613	1.81666	28	0	36
2019.08.07	07:58:00	1.81661	1.81682	1.81652	1.81678	49	0	30
2019.08.07	07:59:00	1.81670	1.81705	1.81670	1.81700	36	0	44
2019.08.07	08:00:00	1.81694	1.81712	1.81670	1.81674	36	0	41
2019.08.07	08:01:00	1.81675	1.81712	1.81675	1.81702	37	0	46
2019.08.07	08:02:00	1.81702	1.81710	1.81688	1.81692	31	0	44
2019.08.07	08:03:00	1.81691	1.81713	1.81675	1.81692	26	0	44
2019.08.07	08:04:00	1.81692	1.81692	1.81681	1.81685	21	0	49
2019.08.07	08:05:00	1.81685	1.81685	1.81597	1.81597	25	0	46
2019.08.07	08:06:00	1.81599	1.81607	1.81580	1.81581	20	0	45
2019.08.07	08:07:00	1.81580	1.81581	1.81557	1.81558	15	0	48
2019.08.07	08:08:00	1.81559	1.81560	1.81546	1.81547	19	0	46
2019.08.07	08:09:00	1.81547	1.81571	1.81544	1.81562	27	0	48
2019.08.07	08:10:00	1.81562	1.81564	1.81516	1.81560	15	0	44
2019.08.07	08:11:00	1.81558	1.81562	1.81539	1.81559	17	0	41
2019.08.07	08:12:00	1.81559	1.81576	1.81559	1.81561	9	0	43
2019.08.07	08:13:00	1.81561	1.81561	1.81547	1.81547	7	0	44
2019.08.07	08:14:00	1.81547	1.81556	1.81547	1.81548	17	0	46
2019.08.07	08:15:00	1.81551	1.81552	1.81532	1.81532	15	0	42
2019.08.07	08:16:00	1.81532	1.81539	1.81532	1.81534	5	0	45
2019.08.07	08:17:00	1.81534	1.81536	1.81515	1.81515	14	0	45
2019.08.07	08:18:00	1.81508	1.81508	1.81474	1.81475	34	0	44
2019.08.07	08:19:00	1.81475	1.81490	1.81468	1.81468	20	0	47
2019.08.07	08:20:00	1.81471	1.81473	1.81456	1.81458	14	0	36
2019.08.07	08:21:00	1.81458	1.81460	1.81433	1.81455	27	0	41
2019.08.07	08:22:00	1.81456	1.81458	1.81430	1.81432	28	0	42
2019.08.07	08:23:00	1.81431	1.81442	1.81423	1.81441	25	0	48
2019.08.07	08:24:00	1.81431	1.81431	1.81389	1.81409	32	0	45
2019.08.07	08:25:00	1.81411	1.81434	1.81410	1.81419	28	0	46
2019.08.07	08:26:00	1.81417	1.81417	1.81372	1.81373	18	0	43
2019.08.07	08:27:00	1.81372	1.81384	1.81372	1.81380	23	0	46
2019.08.07	08:28:00	1.81380	1.81380	1.81353	1.81353	24	0	43
2019.08.07	08:29:00	1.81353	1.81353	1.81308	1.81319	38	0	39
2019.08.07	08:30:00	1.81314	1.81316	1.81279	1.81286	37	0	42
2019.08.07	08:31:00	1.81281	1.81312	1.81278	1.81278	25	0	38
2019.08.07	08:32:00	1.81278	1.81282	1.81188	1.81192	32	0	44
2019.08.07	08:33:00	1.81194	1.81219	1.81176	1.81219	43	0	43
2019.08.07	08:34:00	1.81220	1.81222	1.81194	1.81194	34	0	42
2019.08.07	08:35:00	1.81194	1.81196	1.81181	1.81182	53	0	44
2019.08.07	08:36:00	1.81188	1.81207	1.81180	1.81194	48	0	42
2019.08.07	08:37:00	1.81194	1.81222	1.81194	1.81220	32	0	45
2019.08.07	08:38:00	1.81220	1.81220	1.81194	1.81197	24	0	43
2019.08.07	08:39:00	1.81197	1.81216	1.81191	1.81216	30	0	43
2019.08.07	08:40:00	1.81215	1.81252	1.81215	1.81231	25	0	43
2019.08.07	08:41:00	1.81231	1.81235	1.81169	1.81169	31	0	34
2019.08.07	08:42:00	1.81169	1.81174	1.81136	1.81157	27	0	40
2019.08.07	08:43:00	1.81159	1.81204	1.81154	1.81176	27	0	45
2019.08.07	08:44:00	1.81175	1.81175	1.81095	1.81100	38	0	36
2019.08.07	08:45:00	1.81100	1.81130	1.81071	1.81128	28	0	40
2019.08.07	08:46:00	1.81128	1.81164	1.81128	1.81150	28	0	41
2019.08.07	08:47:00	1.81150	1.81164	1.81140	1.81151	20	0	41
2019.08.07	08:48:00	1.81154	1.81167	1.81113	1.81143	34	0	44
2019.08.07	08:49:00	1.81143	1.81187	1.81143	1.81166	29	0	48
2019.08.07	08:50:00	1.81166	1.81172	1.81133	1.81136	34	0	43
2019.08.07	08:51:00	1.81123	1.81127	1.81088	1.81089	29	0	40
2019.08.07	08:52:00	1.81090	1.81099	1.81058	1.81061	32	0	41
2019.08.07	08:53:00	1.81065	1.81081	1.81065	1.81081	34	0	40
2019.08.07	08:54:00	1.81081	1.81100	1.81068	1.81088	33	0	42
2019.08.07	08:55:00	1.81088	1.81109	1.81083	1.81103	33	0	41
2019.08.07	08:56:00	1.81103	1.81112	1.81091	1.81099	26	0	38
2019.08.07	08:57:00	1.81098	1.81102	1.81083	1.81099	32	0	37
2019.08.07	08:58:00	1.81099	1.81099	1.81054	1.81056	32	0	44
2019.08.07	08:59:00	1.81055	1.81073	1.81047	1.81052	33	0	39
2019.08.07	09:00:00	1.81051	1.81065	1.81037	1.81055	39	0	40
2019.08.07	09:01:00	1.81052	1.81064	1.81025	1.81025	38	0	40
2019.08.07	09:02:00	1.81029	1.81029	1.80982	1.80984	32	0	36
2019.08.07	09:03:00	1.80984	1.81017	1.80933	1.81009	52	0	31
2019.08.07	09:04:00	1.81017	1.81047	1.81006	1.81011	39	0	38
2019.08.07	09:05:00	1.81011	1.81029	1.81008	1.81011	20	0	40
2019.08.07	09:06:00	1.81011	1.81025	1.81002	1.81014	24	0	41
2019.08.07	09:07:00	1.81014	1.81014	1.80975	1.80998	23	0	36
2019.08.07	09:08:00	1.80997	1.81006	1.80990	1.80999	30	0	39
2019.08.07	09:09:00	1.80999	1.81021	1.80999	1.81018	34	0	41
2019.08.07	09:10:00	1.81016	1.81022	1.81001	1.81007	38	0	38
2019.08.07	09:11:00	1.81004	1.81009	1.80953	1.80971	32	0	43
2019.08.07	09:12:00	1.80969	1.80976	1.80960	1.80976	40	0	44
2019.08.07	09:13:00	1.80976	1.80987	1.80956	1.80956	37	0	42
2019.08.07	09:14:00	1.80958	1.80958	1.80938	1.80944	32	0	42
2019.08.07	09:15:00	1.80944	1.80945	1.80886	1.80907	32	0	38
2019.08.07	09:16:00	1.80908	1.80934	1.80895	1.80921	30	0	37
2019.08.07	09:17:00	1.80921	1.80932	1.80896	1.80897	27	0	40
2019.08.07	09:18:00	1.80897	1.80899	1.80865	1.80865	19	0	41
2019.08.07	09:19:00	1.80866	1.80931	1.80851	1.80931	33	0	39
2019.08.07	09:20:00	1.80934	1.80987	1.80934	1.80986	33	0	40
2019.08.07	09:21:00	1.80976	1.80982	1.80932	1.80932	36	0	40
2019.08.07	09:22:00	1.80928	1.80970	1.80926	1.80970	43	0	43
2019.08.07	09:23:00	1.80970	1.81035	1.80954	1.81034	42	0	40
2019.08.07	09:24:00	1.81023	1.81044	1.81014	1.81044	37	0	41
2019.08.07	09:25:00	1.81044	1.81069	1.81044	1.81061	27	0	40
2019.08.07	09:26:00	1.81061	1.81082	1.81061	1.81082	34	0	40
2019.08.07	09:27:00	1.81082	1.81082	1.81025	1.81040	37	0	38
2019.08.07	09:28:00	1.81040	1.81049	1.81017	1.81044	29	0	41
2019.08.07	09:29:00	1.81051	1.81066	1.81020	1.81036	31	0	38
2019.08.07	09:30:00	1.81038	1.81038	1.80964	1.80964	55	0	42
2019.08.07	09:31:00	1.80968	1.80999	1.80960	1.80980	38	0	40
2019.08.07	09:32:00	1.80979	1.81009	1.80979	1.80997	27	0	45
2019.08.07	09:33:00	1.80999	1.81026	1.80997	1.81020	36	0	44
2019.08.07	09:34:00	1.81011	1.81067	1.81011	1.81050	31	0	39
2019.08.07	09:35:00	1.81048	1.81052	1.81018	1.81050	25	0	35
2019.08.07	09:36:00	1.81039	1.81041	1.81018	1.81021	37	0	42
2019.08.07	09:37:00	1.81023	1.81027	1.80987	1.80993	48	0	44
2019.08.07	09:38:00	1.80989	1.80991	1.80980	1.80983	26	0	42
2019.08.07	09:39:00	1.80984	1.80987	1.80977	1.80986	32	0	43
2019.08.07	09:40:00	1.80986	1.80995	1.80960	1.80975	36	0	42
2019.08.07	09:41:00	1.80976	1.81001	1.80976	1.80993	25	0	43
2019.08.07	09:42:00	1.80983	1.80986	1.80970	1.80978	30	0	44
2019.08.07	09:43:00	1.80977	1.81002	1.80977	1.81001	34	0	40
2019.08.07	09:44:00	1.81023	1.81024	1.80981	1.80985	29	0	39
2019.08.07	09:45:00	1.80982	1.81032	1.80975	1.81012	36	0	41
2019.08.07	09:46:00	1.81015	1.81042	1.81008	1.81042	16	0	43
2019.08.07	09:47:00	1.81043	1.81044	1.81016	1.81024	34	0	46
2019.08.07	09:48:00	1.81018	1.81029	1.81001	1.81024	35	0	41
2019.08.07	09:49:00	1.81017	1.81034	1.80989	1.80989	29	0	39
2019.08.07	09:50:00	1.80989	1.80995	1.80932	1.80932	42	0	41
2019.08.07	09:51:00	1.80932	1.80950	1.80925	1.80950	18	0	42
2019.08.07	09:52:00	1.80965	1.81013	1.80965	1.80996	32	0	43
2019.08.07	09:53:00	1.80999	1.81051	1.80994	1.81047	37	0	42
2019.08.07	09:54:00	1.81045	1.81064	1.81039	1.81053	38	0	42
2019.08.07	09:55:00	1.81053	1.81062	1.81047	1.81058	37	0	39
2019.08.07	09:56:00	1.81057	1.81080	1.81048	1.81080	28	0	37
2019.08.07	09:57:00	1.81078	1.81078	1.81052	1.81055	38	0	39
2019.08.07	09:58:00	1.81054	1.81078	1.81052	1.81072	46	0	40
2019.08.07	09:59:00	1.81077	1.81093	1.81071	1.81092	50	0	39
2019.08.07	10:00:00	1.81092	1.81097	1.81050	1.81082	47	0	39
2019.08.07	10:01:00	1.81082	1.81082	1.81040	1.81054	40	0	37
2019.08.07	10:02:00	1.81052	1.81068	1.81020	1.81062	50	0	37
2019.08.07	10:03:00	1.81062	1.81062	1.81027	1.81046	46	0	42
2019.08.07	10:04:00	1.81046	1.81137	1.81046	1.81133	42	0	37
2019.08.07	10:05:00	1.81139	1.81202	1.81136	1.81152	49	0	37
2019.08.07	10:06:00	1.81153	1.81166	1.81121	1.81148	47	0	40
2019.08.07	10:07:00	1.81160	1.81281	1.81160	1.81224	80	0	36
2019.08.07	10:08:00	1.81224	1.81238	1.81187	1.81238	55	0	38
2019.08.07	10:09:00	1.81238	1.81258	1.81176	1.81177	55	0	37
2019.08.07	10:10:00	1.81179	1.81183	1.81132	1.81168	66	0	39
2019.08.07	10:11:00	1.81168	1.81212	1.81167	1.81189	42	0	39
2019.08.07	10:12:00	1.81188	1.81245	1.81188	1.81235	33	0	37
2019.08.07	10:13:00	1.81252	1.81259	1.81220	1.81220	50	0	33
2019.08.07	10:14:00	1.81221	1.81272	1.81216	1.81220	58	0	37
2019.08.07	10:15:00	1.81220	1.81230	1.81200	1.81230	32	0	37
2019.08.07	10:16:00	1.81230	1.81270	1.81210	1.81228	47	0	36
2019.08.07	10:17:00	1.81228	1.81289	1.81227	1.81272	52	0	38
2019.08.07	10:18:00	1.81274	1.81330	1.81273	1.81325	46	0	39
2019.08.07	10:19:00	1.81331	1.81374	1.81325	1.81350	48	0	36
2019.08.07	10:20:00	1.81350	1.81463	1.81346	1.81407	81	0	38
2019.08.07	10:21:00	1.81404	1.81448	1.81400	1.81410	54	0	40
2019.08.07	10:22:00	1.81414	1.81416	1.81390	1.81396	41	0	37
2019.08.07	10:23:00	1.81409	1.81409	1.81313	1.81313	40	0	36
2019.08.07	10:24:00	1.81313	1.81360	1.81312	1.81327	52	0	38
2019.08.07	10:25:00	1.81314	1.81340	1.81268	1.81269	59	0	40
2019.08.07	10:26:00	1.81265	1.81268	1.81224	1.81248	53	0	30
2019.08.07	10:27:00	1.81248	1.81293	1.81248	1.81293	51	0	33
2019.08.07	10:28:00	1.81293	1.81324	1.81281	1.81296	57	0	39
2019.08.07	10:29:00	1.81304	1.81305	1.81260	1.81282	44	0	41
2019.08.07	10:30:00	1.81282	1.81293	1.81263	1.81263	46	0	40
2019.08.07	10:31:00	1.81263	1.81277	1.81208	1.81221	46	0	39
2019.08.07	10:32:00	1.81221	1.81290	1.81221	1.81289	49	0	39
2019.08.07	10:33:00	1.81289	1.81290	1.81264	1.81265	23	0	38
2019.08.07	10:34:00	1.81265	1.81293	1.81260	1.81290	41	0	39
2019.08.07	10:35:00	1.81291	1.81345	1.81269	1.81269	50	0	36
2019.08.07	10:36:00	1.81268	1.81291	1.81254	1.81258	34	0	39
2019.08.07	10:37:00	1.81246	1.81267	1.81244	1.81248	35	0	41
2019.08.07	10:38:00	1.81248	1.81289	1.81245	1.81253	35	0	40
2019.08.07	10:39:00	1.81242	1.81259	1.81222	1.81244	40	0	40
2019.08.07	10:40:00	1.81245	1.81261	1.81212	1.81241	47	0	38
2019.08.07	10:41:00	1.81241	1.81247	1.81222	1.81240	36	0	43
2019.08.07	10:42:00	1.81241	1.81241	1.81211	1.81222	33	0	39
2019.08.07	10:43:00	1.81194	1.81215	1.81192	1.81199	46	0	41
2019.08.07	10:44:00	1.81208	1.81223	1.81177	1.81181	35	0	36
2019.08.07	10:45:00	1.81183	1.81220	1.81180	1.81220	35	0	39
2019.08.07	10:46:00	1.81220	1.81220	1.81158	1.81187	40	0	34
2019.08.07	10:47:00	1.81187	1.81193	1.81175	1.81189	36	0	36
2019.08.07	10:48:00	1.81189	1.81189	1.81144	1.81177	35	0	37
2019.08.07	10:49:00	1.81176	1.81176	1.81152	1.81172	56	0	38
2019.08.07	10:50:00	1.81172	1.81206	1.81171	1.81176	44	0	41
2019.08.07	10:51:00	1.81172	1.81175	1.81119	1.81129	40	0	39
2019.08.07	10:52:00	1.81127	1.81127	1.81083	1.81084	43	0	38
2019.08.07	10:53:00	1.81085	1.81085	1.81006	1.81011	53	0	39
2019.08.07	10:54:00	1.81007	1.81023	1.80935	1.80968	64	0	39
2019.08.07	10:55:00	1.80964	1.80971	1.80934	1.80957	73	0	37
2019.08.07	10:56:00	1.80957	1.80967	1.80911	1.80922	64	0	40
2019.08.07	10:57:00	1.80923	1.80923	1.80861	1.80861	65	0	32
2019.08.07	10:58:00	1.80855	1.80915	1.80835	1.80835	64	0	40
2019.08.07	10:59:00	1.80834	1.80860	1.80815	1.80848	56	0	38
2019.08.07	11:00:00	1.80866	1.80936	1.80859	1.80930	69	0	40
2019.08.07	11:01:00	1.80927	1.80927	1.80879	1.80882	40	0	41
2019.08.07	11:02:00	1.80879	1.80912	1.80865	1.80865	43	0	41
2019.08.07	11:03:00	1.80865	1.80865	1.80813	1.80827	52	0	39
2019.08.07	11:04:00	1.80834	1.80885	1.80833	1.80870	63	0	38
2019.08.07	11:05:00	1.80867	1.80891	1.80863	1.80884	49	0	39
2019.08.07	11:06:00	1.80886	1.80900	1.80872	1.80897	51	0	40
2019.08.07	11:07:00	1.80897	1.80901	1.80878	1.80878	28	0	37
2019.08.07	11:08:00	1.80877	1.80882	1.80839	1.80862	51	0	40
2019.08.07	11:09:00	1.80865	1.80880	1.80862	1.80878	39	0	41
2019.08.07	11:10:00	1.80878	1.80880	1.80815	1.80815	44	0	39
2019.08.07	11:11:00	1.80816	1.80834	1.80790	1.80794	55	0	39
2019.08.07	11:12:00	1.80795	1.80817	1.80780	1.80813	47	0	40
2019.08.07	11:13:00	1.80804	1.80825	1.80731	1.80736	58	0	41
2019.08.07	11:14:00	1.80735	1.80819	1.80735	1.80800	45	0	32
2019.08.07	11:15:00	1.80799	1.80800	1.80771	1.80772	41	0	37
2019.08.07	11:16:00	1.80759	1.80761	1.80737	1.80737	26	0	41
2019.08.07	11:17:00	1.80730	1.80769	1.80719	1.80764	37	0	40
2019.08.07	11:18:00	1.80765	1.80825	1.80760	1.80797	31	0	36
2019.08.07	11:19:00	1.80805	1.80808	1.80742	1.80767	33	0	38
2019.08.07	11:20:00	1.80767	1.80771	1.80686	1.80697	47	0	37
2019.08.07	11:21:00	1.80696	1.80696	1.80535	1.80549	66	0	36
2019.08.07	11:22:00	1.80547	1.80649	1.80543	1.80645	67	0	37
2019.08.07	11:23:00	1.80640	1.80657	1.80595	1.80657	48	0	40
2019.08.07	11:24:00	1.80643	1.80691	1.80622	1.80675	34	0	36
2019.08.07	11:25:00	1.80672	1.80715	1.80672	1.80696	43	0	42
2019.08.07	11:26:00	1.80696	1.80708	1.80684	1.80705	27	0	42
2019.08.07	11:27:00	1.80700	1.80704	1.80655	1.80691	37	0	42
2019.08.07	11:28:00	1.80691	1.80725	1.80689	1.80711	27	0	41
2019.08.07	11:29:00	1.80711	1.80730	1.80683	1.80692	42	0	40
2019.08.07	11:30:00	1.80690	1.80762	1.80690	1.80755	48	0	37
2019.08.07	11:31:00	1.80757	1.80779	1.80723	1.80739	49	0	39
2019.08.07	11:32:00	1.80738	1.80756	1.80682	1.80706	49	0	41
2019.08.07	11:33:00	1.80706	1.80709	1.80652	1.80656	40	0	42
2019.08.07	11:34:00	1.80661	1.80680	1.80625	1.80625	47	0	36
2019.08.07	11:35:00	1.80620	1.80658	1.80620	1.80657	42	0	42
2019.08.07	11:36:00	1.80657	1.80670	1.80643	1.80666	38	0	41
2019.08.07	11:37:00	1.80666	1.80670	1.80620	1.80622	23	0	39
2019.08.07	11:38:00	1.80620	1.80623	1.80605	1.80618	24	0	34
2019.08.07	11:39:00	1.80617	1.80657	1.80617	1.80654	51	0	42
2019.08.07	11:40:00	1.80648	1.80691	1.80645	1.80689	50	0	37
2019.08.07	11:41:00	1.80688	1.80691	1.80665	1.80687	51	0	41
2019.08.07	11:42:00	1.80687	1.80690	1.80647	1.80665	41	0	40
2019.08.07	11:43:00	1.80665	1.80708	1.80660	1.80683	40	0	41
2019.08.07	11:44:00	1.80690	1.80728	1.80690	1.80722	38	0	37
2019.08.07	11:45:00	1.80720	1.80726	1.80703	1.80724	41	0	39
2019.08.07	11:46:00	1.80723	1.80726	1.80705	1.80707	38	0	43
2019.08.07	11:47:00	1.80706	1.80714	1.80699	1.80705	42	0	43
2019.08.07	11:48:00	1.80706	1.80719	1.80676	1.80676	37	0	37
2019.08.07	11:49:00	1.80676	1.80682	1.80600	1.80601	35	0	38
2019.08.07	11:50:00	1.80597	1.80597	1.80492	1.80499	42	0	37
2019.08.07	11:51:00	1.80499	1.80550	1.80489	1.80545	42	0	38
2019.08.07	11:52:00	1.80544	1.80579	1.80526	1.80576	41	0	37
2019.08.07	11:53:00	1.80578	1.80616	1.80574	1.80610	27	0	39
2019.08.07	11:54:00	1.80610	1.80610	1.80569	1.80595	34	0	39
2019.08.07	11:55:00	1.80595	1.80599	1.80572	1.80572	38	0	38
2019.08.07	11:56:00	1.80571	1.80605	1.80571	1.80592	33	0	36
2019.08.07	11:57:00	1.80592	1.80592	1.80529	1.80539	40	0	36
2019.08.07	11:58:00	1.80539	1.80549	1.80472	1.80472	39	0	36
2019.08.07	11:59:00	1.80477	1.80511	1.80475	1.80491	43	0	36
2019.08.07	12:00:00	1.80491	1.80508	1.80452	1.80457	53	0	34
2019.08.07	12:01:00	1.80460	1.80463	1.80421	1.80440	33	0	37
2019.08.07	12:02:00	1.80436	1.80447	1.80427	1.80431	34	0	35
2019.08.07	12:03:00	1.80428	1.80448	1.80419	1.80433	40	0	37
2019.08.07	12:04:00	1.80433	1.80449	1.80418	1.80421	59	0	31
2019.08.07	12:05:00	1.80422	1.80466	1.80422	1.80448	41	0	37
2019.08.07	12:06:00	1.80448	1.80449	1.80425	1.80440	46	0	38
2019.08.07	12:07:00	1.80440	1.80480	1.80440	1.80445	43	0	36
2019.08.07	12:08:00	1.80448	1.80477	1.80448	1.80464	49	0	38
2019.08.07	12:09:00	1.80464	1.80495	1.80453	1.80476	32	0	39
2019.08.07	12:10:00	1.80477	1.80477	1.80423	1.80433	32	0	37
2019.08.07	12:11:00	1.80438	1.80440	1.80385	1.80385	46	0	34
2019.08.07	12:12:00	1.80384	1.80412	1.80380	1.80411	38	0	37
2019.08.07	12:13:00	1.80412	1.80420	1.80401	1.80407	43	0	36
2019.08.07	12:14:00	1.80409	1.80433	1.80390	1.80396	37	0	40
2019.08.07	12:15:00	1.80396	1.80447	1.80393	1.80437	51	0	40
2019.08.07	12:16:00	1.80436	1.80456	1.80434	1.80454	31	0	41
2019.08.07	12:17:00	1.80454	1.80455	1.80371	1.80375	33	0	38
2019.08.07	12:18:00	1.80373	1.80398	1.80373	1.80398	32	0	38
2019.08.07	12:19:00	1.80399	1.80424	1.80398	1.80406	45	0	36
2019.08.07	12:20:00	1.80406	1.80430	1.80406	1.80421	48	0	34
2019.08.07	12:21:00	1.80418	1.80418	1.80398	1.80402	32	0	36
2019.08.07	12:22:00	1.80402	1.80405	1.80366	1.80366	37	0	36
2019.08.07	12:23:00	1.80368	1.80373	1.80326	1.80336	33	0	34
2019.08.07	12:24:00	1.80337	1.80337	1.80245	1.80245	36	0	30
2019.08.07	12:25:00	1.80244	1.80260	1.80212	1.80220	26	0	38
2019.08.07	12:26:00	1.80220	1.80254	1.80220	1.80244	39	0	40
2019.08.07	12:27:00	1.80242	1.80261	1.80218	1.80249	40	0	37
2019.08.07	12:28:00	1.80249	1.80266	1.80246	1.80261	25	0	44
2019.08.07	12:29:00	1.80260	1.80299	1.80260	1.80292	29	0	38
2019.08.07	12:30:00	1.80292	1.80296	1.80259	1.80260	45	0	36
2019.08.07	12:31:00	1.80262	1.80272	1.80218	1.80232	49	0	41
2019.08.07	12:32:00	1.80233	1.80247	1.80219	1.80228	37	0	40
2019.08.07	12:33:00	1.80228	1.80260	1.80221	1.80222	36	0	37
2019.08.07	12:34:00	1.80222	1.80232	1.80191	1.80200	33	0	37
2019.08.07	12:35:00	1.80203	1.80284	1.80203	1.80271	38	0	38
2019.08.07	12:36:00	1.80267	1.80282	1.80240	1.80268	29	0	37
2019.08.07	12:37:00	1.80268	1.80268	1.80234	1.80237	32	0	39
2019.08.07	12:38:00	1.80237	1.80237	1.80212	1.80234	19	0	37
2019.08.07	12:39:00	1.80238	1.80259	1.80235	1.80258	33	0	41
2019.08.07	12:40:00	1.80256	1.80273	1.80251	1.80254	26	0	37
2019.08.07	12:41:00	1.80254	1.80272	1.80251	1.80253	36	0	41
2019.08.07	12:42:00	1.80252	1.80259	1.80216	1.80230	49	0	38
2019.08.07	12:43:00	1.80230	1.80239	1.80216	1.80232	37	0	39
2019.08.07	12:44:00	1.80232	1.80238	1.80214	1.80237	36	0	41
2019.08.07	12:45:00	1.80236	1.80236	1.80176	1.80182	49	0	35
2019.08.07	12:46:00	1.80172	1.80202	1.80141	1.80197	49	0	35
2019.08.07	12:47:00	1.80213	1.80263	1.80208	1.80242	53	0	36
2019.08.07	12:48:00	1.80242	1.80245	1.80216	1.80216	57	0	38
2019.08.07	12:49:00	1.80216	1.80267	1.80214	1.80260	38	0	37
2019.08.07	12:50:00	1.80244	1.80245	1.80176	1.80191	41	0	37
2019.08.07	12:51:00	1.80191	1.80225	1.80190	1.80219	59	0	37
2019.08.07	12:52:00	1.80220	1.80226	1.80197	1.80202	44	0	39
2019.08.07	12:53:00	1.80202	1.80216	1.80192	1.80212	49	0	41
2019.08.07	12:54:00	1.80211	1.80211	1.80191	1.80194	43	0	35
2019.08.07	12:55:00	1.80195	1.80198	1.80161	1.80185	52	0	35
2019.08.07	12:56:00	1.80186	1.80187	1.80166	1.80176	38	0	36
2019.08.07	12:57:00	1.80176	1.80222	1.80176	1.80197	48	0	36
2019.08.07	12:58:00	1.80197	1.80219	1.80197	1.80213	27	0	41
2019.08.07	12:59:00	1.80214	1.80227	1.80207	1.80209	38	0	41
2019.08.07	13:00:00	1.80209	1.80250	1.80200	1.80203	51	0	30
2019.08.07	13:01:00	1.80205	1.80273	1.80188	1.80266	42	0	36
2019.08.07	13:02:00	1.80259	1.80334	1.80259	1.80321	45	0	35
2019.08.07	13:03:00	1.80326	1.80326	1.80295	1.80304	41	0	39
2019.08.07	13:04:00	1.80303	1.80312	1.80287	1.80312	28	0	39
2019.08.07	13:05:00	1.80314	1.80326	1.80308	1.80316	37	0	40
2019.08.07	13:06:00	1.80319	1.80328	1.80319	1.80328	28	0	39
2019.08.07	13:07:00	1.80330	1.80356	1.80326	1.80341	26	0	40
2019.08.07	13:08:00	1.80342	1.80346	1.80327	1.80343	42	0	40
2019.08.07	13:09:00	1.80343	1.80351	1.80332	1.80332	28	0	41
2019.08.07	13:10:00	1.80332	1.80337	1.80326	1.80326	19	0	41
2019.08.07	13:11:00	1.80321	1.80342	1.80313	1.80339	27	0	38
2019.08.07	13:12:00	1.80339	1.80383	1.80334	1.80355	36	0	39
2019.08.07	13:13:00	1.80354	1.80358	1.80343	1.80343	24	0	39
2019.08.07	13:14:00	1.80343	1.80351	1.80303	1.80304	59	0	41
2019.08.07	13:15:00	1.80303	1.80353	1.80303	1.80325	48	0	35
2019.08.07	13:16:00	1.80328	1.80370	1.80311	1.80370	26	0	37
2019.08.07	13:17:00	1.80376	1.80389	1.80364	1.80386	43	0	36
2019.08.07	13:18:00	1.80392	1.80409	1.80370	1.80409	43	0	42
2019.08.07	13:19:00	1.80410	1.80426	1.80407	1.80416	31	0	41
2019.08.07	13:20:00	1.80418	1.80420	1.80387	1.80389	33	0	40
2019.08.07	13:21:00	1.80391	1.80391	1.80318	1.80318	24	0	30
2019.08.07	13:22:00	1.80318	1.80318	1.80290	1.80292	23	0	34
2019.08.07	13:23:00	1.80292	1.80319	1.80282	1.80305	44	0	34
2019.08.07	13:24:00	1.80300	1.80326	1.80290	1.80300	35	0	40
2019.08.07	13:25:00	1.80302	1.80325	1.80291	1.80325	21	0	37
2019.08.07	13:26:00	1.80325	1.80342	1.80325	1.80336	25	0	41
2019.08.07	13:27:00	1.80337	1.80368	1.80323	1.80340	39	0	42
2019.08.07	13:28:00	1.80353	1.80364	1.80319	1.80323	40	0	34
2019.08.07	13:29:00	1.80323	1.80335	1.80319	1.80327	28	0	35
2019.08.07	13:30:00	1.80324	1.80327	1.80283	1.80301	40	0	39
2019.08.07	13:31:00	1.80304	1.80346	1.80284	1.80342	34	0	40
2019.08.07	13:32:00	1.80341	1.80363	1.80341	1.80343	32	0	40
2019.08.07	13:33:00	1.80345	1.80351	1.80315	1.80315	38	0	40
2019.08.07	13:34:00	1.80316	1.80333	1.80292	1.80333	42	0	37
2019.08.07	13:35:00	1.80333	1.80356	1.80325	1.80356	26	0	37
2019.08.07	13:36:00	1.80356	1.80395	1.80340	1.80395	40	0	40
2019.08.07	13:37:00	1.80395	1.80421	1.80393	1.80410	34	0	41
2019.08.07	13:38:00	1.80411	1.80457	1.80393	1.80454	42	0	37
